Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Precipitation,Day,Month,Year
20,22.1,65,3,0,1,0,13,6,2018
21,21.8,67,3,0,1,0,13,6,2018
22,21.6,66,3,0,1,0,13,6,2018
23,21.5,62,3,0,1,0,13,6,2018
0,21.1,69,3,0,1,0,14,6,2018
1,20.8,72,3,0,1,0,14,6,2018
2,20.8,73,3,0,1,0,14,6,2018
3,20.8,73,3,0,1,0,14,6,2018
4,21.0,72,3,0,1,0,14,6,2018
5,20.3,84,3,0,1,0,14,6,2018
6,19.5,95,3,0,1,1,14,6,2018
7,19.4,97,3,0,1,1,14,6,2018
8,18.9,97,3,0,1,1,14,6,2018
9,19.1,96,3,0,1,1,14,6,2018
10,19.7,94,3,0,1,1,14,6,2018
11,20.5,79,3,0,1,0,14,6,2018
12,21.2,75,3,0,1,0,14,6,2018
13,22.8,67,3,0,1,0,14,6,2018
14,23.8,62,3,0,1,0,14,6,2018
15,24.6,57,3,0,1,0,14,6,2018
16,25.0,56,3,0,1,0,14,6,2018
17,24.6,57,3,0,1,0,14,6,2018
18,24.0,61,3,0,1,0,14,6,2018
19,23.6,63,3,0,1,0,14,6,2018
20,22.6,74,3,0,1,0,14,6,2018
21,22.2,72,3,0,1,0,14,6,2018
22,21.8,72,3,0,1,0,14,6,2018
23,21.6,68,3,0,1,0,14,6,2018
0,21.0,70,3,0,1,0,15,6,2018
1,20.6,65,3,0,1,0,15,6,2018
2,20.1,67,3,0,1,1,15,6,2018
3,18.8,93,3,0,1,1,15,6,2018
4,18.0,93,3,0,1,1,15,6,2018
5,17.4,86,3,0,1,1,15,6,2018
6,17.2,83,3,0,1,0,15,6,2018
7,18.2,75,3,0,1,0,15,6,2018
8,18.7,71,3,0,1,0,15,6,2018
9,20.1,65,3,0,1,0,15,6,2018
10,22.0,56,3,0,1,0,15,6,2018
11,22.9,57,3,0,1,0,15,6,2018
12,24.4,50,3,0,1,0,15,6,2018
13,25.3,48,3,0,1,0,15,6,2018
14,26.4,43,3,0,1,0,15,6,2018
15,26.7,40,3,0,1,0,15,6,2018
16,26.5,45,3,0,1,0,15,6,2018
17,26.1,45,3,0,1,0,15,6,2018
18,25.9,44,3,0,1,0,15,6,2018
19,24.3,48,3,0,1,0,15,6,2018
20,22.6,51,3,0,1,0,15,6,2018
21,21.4,54,3,0,1,0,15,6,2018
22,20.4,54,3,0,1,0,15,6,2018
23,19.6,55,3,0,1,0,15,6,2018
0,19.0,57,3,0,1,0,16,6,2018
1,18.4,59,3,0,1,0,16,6,2018
2,17.9,60,3,0,1,0,16,6,2018
3,17.4,61,3,0,1,0,16,6,2018
4,16.9,63,3,0,1,0,16,6,2018
5,16.6,65,3,0,1,0,16,6,2018
6,16.3,66,3,0,1,0,16,6,2018
7,17.0,60,3,0,1,0,16,6,2018
8,18.7,57,3,0,1,0,16,6,2018
9,20.4,54,3,0,1,0,16,6,2018
10,21.8,46,3,0,1,0,16,6,2018
11,23.4,46,3,0,1,0,16,6,2018
12,24.8,43,3,0,1,0,16,6,2018
13,26.2,37,3,0,1,0,16,6,2018
14,27.1,40,3,0,1,0,16,6,2018
15,27.8,41,3,0,1,0,16,6,2018
16,28.3,41,3,0,1,0,16,6,2018
17,28.4,43,3,0,1,0,16,6,2018
18,28.0,46,3,0,1,0,16,6,2018
19,27.2,48,3,0,1,0,16,6,2018
20,25.0,60,3,0,1,0,16,6,2018
21,23.7,64,3,0,1,0,16,6,2018
22,22.8,69,3,0,1,0,16,6,2018
23,22.1,73,3,0,1,0,16,6,2018
0,21.5,76,3,0,1,0,17,6,2018
1,20.9,79,3,0,1,0,17,6,2018
2,20.5,76,3,0,1,0,17,6,2018
3,19.9,80,3,0,1,0,17,6,2018
4,19.4,82,3,0,1,0,17,6,2018
5,19.0,85,3,0,1,0,17,6,2018
6,18.9,83,3,0,1,0,17,6,2018
7,19.6,75,3,0,1,0,17,6,2018
8,21.1,70,3,0,1,0,17,6,2018
9,22.5,66,3,0,1,0,17,6,2018
10,23.0,66,3,0,1,0,17,6,2018
11,23.6,63,3,0,1,0,17,6,2018
12,24.8,56,3,0,1,0,17,6,2018
13,25.7,52,3,0,1,0,17,6,2018
14,26.8,44,3,0,1,0,17,6,2018
15,27.3,51,3,0,1,0,17,6,2018
16,26.6,51,3,0,1,0,17,6,2018
17,25.6,58,3,0,1,0,17,6,2018
18,25.0,59,3,0,1,0,17,6,2018
19,24.2,62,3,0,1,0,17,6,2018
20,23.1,67,3,0,1,0,17,6,2018
21,22.7,66,3,0,1,0,17,6,2018
22,22.2,70,3,0,1,0,17,6,2018
23,21.7,74,3,0,1,0,17,6,2018
0,21.3,74,3,0,1,0,18,6,2018
1,21.0,74,3,0,1,0,18,6,2018
2,20.7,76,3,0,1,0,18,6,2018
3,20.5,77,3,0,1,0,18,6,2018
4,20.2,78,3,0,1,0,18,6,2018
5,20.0,80,3,0,1,0,18,6,2018
6,20.0,78,3,0,1,0,18,6,2018
7,20.6,76,3,0,1,0,18,6,2018
8,22.7,65,3,0,1,0,18,6,2018
9,24.7,59,3,0,1,0,18,6,2018
10,26.1,53,3,0,1,0,18,6,2018
11,27.3,45,3,0,1,0,18,6,2018
12,28.4,45,3,0,1,0,18,6,2018
13,29.4,42,3,0,1,0,18,6,2018
14,29.8,36,3,0,1,0,18,6,2018
15,30.5,34,3,0,1,0,18,6,2018
16,30.5,34,3,0,1,0,18,6,2018
17,29.5,36,3,0,1,0,18,6,2018
18,29.2,35,3,0,1,0,18,6,2018
19,28.1,38,3,0,1,0,18,6,2018
20,25.7,43,3,0,1,0,18,6,2018
21,23.8,48,3,0,1,0,18,6,2018
22,22.9,56,3,0,1,0,18,6,2018
23,22.3,59,3,0,1,0,18,6,2018
0,21.5,63,3,0,1,0,19,6,2018
1,20.9,66,3,0,1,0,19,6,2018
2,20.2,71,3,0,1,0,19,6,2018
3,19.9,69,3,0,1,0,19,6,2018
4,19.7,73,3,0,1,0,19,6,2018
5,19.4,77,3,0,1,0,19,6,2018
6,19.1,75,3,0,1,0,19,6,2018
7,19.9,72,3,0,1,0,19,6,2018
8,21.1,66,3,0,1,0,19,6,2018
9,22.4,62,3,0,1,0,19,6,2018
10,23.7,56,3,0,1,0,19,6,2018
11,24.6,53,3,0,1,0,19,6,2018
12,25.8,48,3,0,1,0,19,6,2018
13,26.6,46,3,0,1,0,19,6,2018
14,27.2,44,3,0,1,0,19,6,2018
15,26.7,42,3,0,1,0,19,6,2018
16,26.1,46,3,0,1,0,19,6,2018
17,25.1,51,3,0,1,0,19,6,2018
18,24.1,57,3,0,1,0,19,6,2018
19,23.3,59,3,0,1,0,19,6,2018
20,22.4,62,3,0,1,0,19,6,2018
21,21.6,66,3,0,1,0,19,6,2018
22,20.8,71,3,0,1,0,19,6,2018
23,20.1,73,3,0,1,0,19,6,2018
0,19.7,71,3,0,1,0,20,6,2018
1,19.6,73,3,0,1,0,20,6,2018
2,19.6,78,3,0,1,0,20,6,2018
3,19.4,79,3,0,1,0,20,6,2018
4,19.1,82,3,0,1,0,20,6,2018
5,19.1,83,3,0,1,0,20,6,2018
6,19.4,83,3,0,1,0,20,6,2018
7,20.0,77,3,0,1,0,20,6,2018
8,20.6,77,3,0,1,0,20,6,2018
9,21.1,73,3,0,1,0,20,6,2018
10,22.2,70,3,0,1,0,20,6,2018
11,23.7,56,3,0,1,0,20,6,2018
12,25.2,53,3,0,1,0,20,6,2018
13,26.2,51,3,0,1,0,20,6,2018
14,27.5,47,3,0,1,0,20,6,2018
15,27.9,45,3,0,1,0,20,6,2018
16,28.2,48,3,0,1,0,20,6,2018
17,28.0,50,3,0,1,0,20,6,2018
18,27.0,55,3,0,1,0,20,6,2018
19,25.6,61,3,0,1,0,20,6,2018
20,23.3,68,3,0,1,0,20,6,2018
21,21.6,74,3,0,1,0,20,6,2018
22,20.6,78,3,0,1,0,20,6,2018
23,20.1,82,3,0,1,0,20,6,2018
0,20.0,83,3,0,1,0,21,6,2018
1,20.1,82,3,0,1,0,21,6,2018
2,20.2,82,3,0,1,0,21,6,2018
3,20.0,83,3,0,1,0,21,6,2018
4,19.6,87,3,0,1,0,21,6,2018
5,19.4,82,3,0,1,0,21,6,2018
6,19.5,80,3,0,1,0,21,6,2018
7,19.9,74,3,0,1,0,21,6,2018
8,21.4,65,3,0,1,0,21,6,2018
9,22.7,59,3,0,1,0,21,6,2018
10,23.9,57,3,0,1,0,21,6,2018
11,25.5,57,3,0,1,0,21,6,2018
12,26.4,46,3,0,1,0,21,6,2018
13,27.3,33,3,0,1,0,21,6,2018
14,28.0,39,3,0,1,0,21,6,2018
15,28.3,40,3,0,1,0,21,6,2018
16,28.5,42,3,0,1,0,21,6,2018
17,28.4,43,3,0,1,0,21,6,2018
18,27.8,43,3,0,1,0,21,6,2018
19,26.9,42,3,0,1,0,21,6,2018
20,25.1,55,3,0,1,0,21,6,2018
21,23.8,63,3,0,1,0,21,6,2018
22,22.8,67,3,0,1,0,21,6,2018
23,21.9,59,3,0,1,0,21,6,2018
0,20.7,67,3,0,1,0,22,6,2018
1,20.2,75,3,0,1,0,22,6,2018
2,19.8,80,3,0,1,0,22,6,2018
3,19.3,85,3,0,1,0,22,6,2018
4,19.1,86,3,0,1,0,22,6,2018
5,18.6,85,3,0,1,0,22,6,2018
6,18.2,83,3,0,1,0,22,6,2018
7,18.8,66,3,0,1,0,22,6,2018
8,21.9,58,3,0,1,0,22,6,2018
9,24.2,47,3,0,1,0,22,6,2018
10,26.3,34,3,0,1,0,22,6,2018
11,28.1,35,3,0,1,0,22,6,2018
12,29.8,28,3,0,1,0,22,6,2018
13,30.6,26,3,0,1,0,22,6,2018
14,31.6,25,3,0,1,0,22,6,2018
15,31.9,23,3,0,1,0,22,6,2018
16,30.8,31,3,0,1,0,22,6,2018
17,30.4,28,3,0,1,0,22,6,2018
18,29.3,27,3,0,1,0,22,6,2018
19,27.1,32,3,0,1,0,22,6,2018
20,25.4,31,3,0,1,0,22,6,2018
21,24.2,32,3,0,1,0,22,6,2018
22,23.3,32,3,0,1,0,22,6,2018
23,22.9,34,3,0,1,0,22,6,2018
0,22.7,36,3,0,1,0,23,6,2018
1,22.5,39,3,0,1,0,23,6,2018
2,22.3,37,3,0,1,0,23,6,2018
3,22.0,42,3,0,1,0,23,6,2018
4,21.6,47,3,0,1,0,23,6,2018
5,21.1,48,3,0,1,0,23,6,2018
6,21.0,48,3,0,1,0,23,6,2018
7,21.3,44,3,0,1,0,23,6,2018
8,22.6,42,3,0,1,0,23,6,2018
9,24.3,37,3,0,1,0,23,6,2018
10,25.8,35,3,0,1,0,23,6,2018
11,27.5,31,3,0,1,0,23,6,2018
12,28.4,31,3,0,1,0,23,6,2018
13,27.9,41,3,0,1,0,23,6,2018
14,28.0,46,3,0,1,0,23,6,2018
15,28.4,43,3,0,1,0,23,6,2018
16,28.3,48,3,0,1,0,23,6,2018
17,28.1,49,3,0,1,0,23,6,2018
18,26.3,55,3,0,1,0,23,6,2018
19,25.7,59,3,0,1,0,23,6,2018
20,24.6,65,3,0,1,0,23,6,2018
21,23.8,68,3,0,1,0,23,6,2018
22,23.0,74,3,0,1,0,23,6,2018
23,22.5,77,3,0,1,0,23,6,2018
0,22.0,81,3,0,1,0,24,6,2018
1,21.5,83,3,0,1,0,24,6,2018
2,20.9,87,3,0,1,0,24,6,2018
3,20.6,91,3,0,1,0,24,6,2018
4,20.5,90,3,0,1,0,24,6,2018
5,20.3,87,3,0,1,0,24,6,2018
6,20.2,87,3,0,1,0,24,6,2018
7,20.5,82,3,0,1,0,24,6,2018
8,21.3,78,3,0,1,0,24,6,2018
9,23.1,68,3,0,1,0,24,6,2018
10,25.0,60,3,0,1,0,24,6,2018
11,27.1,52,3,0,1,0,24,6,2018
12,28.9,40,3,0,1,0,24,6,2018
13,30.6,31,3,0,1,0,24,6,2018
14,31.6,34,3,0,1,0,24,6,2018
15,31.8,31,3,0,1,0,24,6,2018
16,31.3,32,3,0,1,0,24,6,2018
17,30.9,34,3,0,1,0,24,6,2018
18,29.8,35,3,0,1,0,24,6,2018
19,27.8,41,3,0,1,0,24,6,2018
20,26.1,49,3,0,1,0,24,6,2018
21,24.5,71,3,0,1,0,24,6,2018
22,23.9,72,3,0,1,0,24,6,2018
23,23.3,75,3,0,1,0,24,6,2018
0,22.9,79,3,0,1,0,25,6,2018
1,22.5,80,3,0,1,0,25,6,2018
2,22.3,80,3,0,1,0,25,6,2018
3,22.0,83,3,0,1,0,25,6,2018
4,21.8,82,3,0,1,0,25,6,2018
5,21.5,84,3,0,1,0,25,6,2018
6,21.3,81,3,0,1,0,25,6,2018
7,22.1,74,3,0,1,0,25,6,2018
8,23.8,66,3,0,1,0,25,6,2018
9,25.4,61,3,0,1,0,25,6,2018
10,26.4,55,3,0,1,0,25,6,2018
11,27.8,46,3,0,1,0,25,6,2018
12,29.8,42,3,0,1,0,25,6,2018
13,31.2,36,3,0,1,0,25,6,2018
14,32.3,35,3,0,1,0,25,6,2018
15,32.7,31,3,0,1,0,25,6,2018
16,32.2,39,3,0,1,0,25,6,2018
17,31.5,42,3,0,1,0,25,6,2018
18,30.7,43,3,0,1,0,25,6,2018
19,29.8,45,3,0,1,0,25,6,2018
20,28.8,54,3,0,1,0,25,6,2018
21,27.9,55,3,0,1,0,25,6,2018
22,27.4,55,3,0,1,0,25,6,2018
23,27.2,55,3,0,1,0,25,6,2018
0,26.9,61,3,0,1,0,26,6,2018
1,26.7,50,3,0,1,0,26,6,2018
2,26.1,51,3,0,1,0,26,6,2018
3,25.4,50,3,0,1,0,26,6,2018
4,24.7,49,3,0,1,0,26,6,2018
5,23.7,64,3,0,1,1,26,6,2018
6,22.5,83,3,0,1,1,26,6,2018
7,21.2,87,3,0,1,1,26,6,2018
8,20.8,94,3,0,1,1,26,6,2018
9,20.3,96,3,0,1,1,26,6,2018
10,20.3,97,3,0,1,1,26,6,2018
11,20.4,97,3,0,1,1,26,6,2018
12,20.5,97,3,0,1,1,26,6,2018
13,20.5,97,3,0,1,1,26,6,2018
14,21.0,97,3,0,1,1,26,6,2018
15,21.5,97,3,0,1,1,26,6,2018
16,23.3,96,3,0,1,1,26,6,2018
17,24.0,95,3,0,1,1,26,6,2018
18,24.1,95,3,0,1,1,26,6,2018
19,24.2,94,3,0,1,1,26,6,2018
20,24.1,94,3,0,1,1,26,6,2018
21,23.5,94,3,0,1,1,26,6,2018
22,22.4,95,3,0,1,0,26,6,2018
23,21.6,89,3,0,1,0,26,6,2018
0,20.5,94,3,0,1,0,27,6,2018
1,20.0,96,3,0,1,1,27,6,2018
2,19.6,97,3,0,1,1,27,6,2018
3,19.4,97,3,0,1,0,27,6,2018
4,19.2,97,3,0,1,1,27,6,2018
5,19.1,97,3,0,1,0,27,6,2018
6,19.2,97,3,0,1,0,27,6,2018
7,19.3,98,3,0,1,0,27,6,2018
8,19.7,97,3,0,1,0,27,6,2018
9,20.0,96,3,0,1,0,27,6,2018
10,21.4,85,3,0,1,0,27,6,2018
11,23.4,73,3,0,1,0,27,6,2018
12,24.1,73,3,0,1,0,27,6,2018
13,24.9,69,3,0,1,0,27,6,2018
14,24.7,72,3,0,1,0,27,6,2018
15,25.5,68,3,0,1,0,27,6,2018
16,25.0,74,3,0,1,0,27,6,2018
17,25.1,70,3,0,1,0,27,6,2018
18,25.0,69,3,0,1,0,27,6,2018
19,24.9,70,3,0,1,0,27,6,2018
20,24.2,72,3,0,1,0,27,6,2018
21,23.3,71,3,0,1,0,27,6,2018
22,22.7,77,3,0,1,0,27,6,2018
23,22.3,83,3,0,1,0,27,6,2018
0,22.2,84,3,0,1,0,28,6,2018
1,22.2,84,3,0,1,0,28,6,2018
2,22.4,84,3,0,1,0,28,6,2018
3,22.4,86,3,0,1,0,28,6,2018
4,22.3,88,3,0,1,0,28,6,2018
5,22.1,93,3,0,1,0,28,6,2018
6,22.0,90,3,0,1,1,28,6,2018
7,22.7,81,3,0,1,0,28,6,2018
8,24.2,73,3,0,1,0,28,6,2018
9,24.8,75,3,0,1,0,28,6,2018
10,25.3,70,3,0,1,0,28,6,2018
11,26.5,64,3,0,1,0,28,6,2018
12,27.0,68,3,0,1,0,28,6,2018
13,27.2,68,3,0,1,0,28,6,2018
14,27.1,72,3,0,1,0,28,6,2018
15,26.4,76,3,0,1,0,28,6,2018
16,25.2,81,3,0,1,0,28,6,2018
17,22.2,92,3,0,1,1,28,6,2018
18,20.6,97,3,0,1,1,28,6,2018
19,20.9,97,3,0,1,0,28,6,2018
20,21.0,96,3,0,1,0,28,6,2018
21,21.3,94,3,0,1,0,28,6,2018
22,21.6,94,3,0,1,0,28,6,2018
23,21.7,96,3,0,1,0,28,6,2018
0,21.9,95,3,0,1,0,29,6,2018
1,22.0,96,3,0,1,1,29,6,2018
2,22.2,96,3,0,1,1,29,6,2018
3,22.3,96,3,0,1,1,29,6,2018
4,22.3,96,3,0,1,1,29,6,2018
5,22.1,97,3,0,1,1,29,6,2018
6,21.9,97,3,0,1,1,29,6,2018
7,22.0,97,3,0,1,0,29,6,2018
8,22.2,95,3,0,1,0,29,6,2018
9,22.9,86,3,0,1,0,29,6,2018
10,24.4,76,3,0,1,0,29,6,2018
11,24.8,74,3,0,1,0,29,6,2018
12,26.1,67,3,0,1,0,29,6,2018
13,26.8,65,3,0,1,0,29,6,2018
14,27.8,57,3,0,1,0,29,6,2018
15,28.4,63,3,0,1,0,29,6,2018
16,29.0,57,3,0,1,0,29,6,2018
17,28.5,60,3,0,1,0,29,6,2018
18,28.1,60,3,0,1,0,29,6,2018
19,27.1,64,3,0,1,0,29,6,2018
20,26.2,70,3,0,1,0,29,6,2018
21,25.2,75,3,0,1,0,29,6,2018
22,24.2,80,3,0,1,0,29,6,2018
23,23.5,83,3,0,1,0,29,6,2018
0,23.0,84,3,0,1,0,30,6,2018
1,22.6,85,3,0,1,0,30,6,2018
2,22.2,88,3,0,1,0,30,6,2018
3,21.9,88,3,0,1,0,30,6,2018
4,21.7,93,3,0,1,0,30,6,2018
5,21.7,88,3,0,1,0,30,6,2018
6,22.1,85,3,0,1,1,30,6,2018
7,22.5,86,3,0,1,0,30,6,2018
8,23.4,81,3,0,1,0,30,6,2018
9,24.2,81,3,0,1,0,30,6,2018
10,25.1,73,3,0,1,0,30,6,2018
11,26.4,71,3,0,1,0,30,6,2018
12,25.2,94,3,0,1,1,30,6,2018
13,25.6,87,3,0,1,1,30,6,2018
14,27.5,69,3,0,1,0,30,6,2018
15,27.8,71,3,0,1,0,30,6,2018
16,27.9,69,3,0,1,0,30,6,2018
17,27.4,75,3,0,1,0,30,6,2018
18,27.5,79,3,0,1,1,30,6,2018
19,24.3,95,3,0,1,1,30,6,2018
20,24.2,88,3,0,1,0,30,6,2018
21,23.9,84,3,0,1,0,30,6,2018
22,23.4,88,3,0,1,0,30,6,2018
23,22.9,92,3,0,1,0,30,6,2018
0,22.6,88,3,0,1,0,1,7,2018
1,22.7,87,3,0,1,0,1,7,2018
2,22.7,87,3,0,1,0,1,7,2018
3,22.7,86,3,0,1,0,1,7,2018
4,22.7,85,3,0,1,0,1,7,2018
5,22.6,86,3,0,1,1,1,7,2018
6,22.3,93,3,0,1,1,1,7,2018
7,22.1,89,3,0,1,1,1,7,2018
8,22.1,93,3,0,1,1,1,7,2018
9,22.1,94,3,0,1,1,1,7,2018
10,21.6,97,3,0,1,1,1,7,2018
11,21.2,97,3,0,1,1,1,7,2018
12,21.1,97,3,0,1,1,1,7,2018
13,21.2,97,3,0,1,1,1,7,2018
14,21.5,97,3,0,1,1,1,7,2018
15,21.8,97,3,0,1,1,1,7,2018
16,22.2,97,3,0,1,1,1,7,2018
17,22.4,96,3,0,1,1,1,7,2018
18,22.2,96,3,0,1,1,1,7,2018
19,21.9,96,3,0,1,1,1,7,2018
20,21.9,97,3,0,1,1,1,7,2018
21,21.8,97,3,0,1,1,1,7,2018
22,21.7,97,3,0,1,1,1,7,2018
23,21.5,97,3,0,1,1,1,7,2018
0,21.4,97,3,0,1,1,2,7,2018
1,21.3,97,3,0,1,1,2,7,2018
2,21.2,97,3,0,1,1,2,7,2018
3,21.1,96,3,0,1,1,2,7,2018
4,20.8,97,3,0,1,1,2,7,2018
5,20.7,97,3,0,1,1,2,7,2018
6,20.7,97,3,0,1,1,2,7,2018
7,20.7,97,3,0,1,1,2,7,2018
8,20.8,96,3,0,1,1,2,7,2018
9,21.0,97,3,0,1,1,2,7,2018
10,21.4,97,3,0,1,1,2,7,2018
11,21.7,97,3,0,1,1,2,7,2018
12,22.4,97,3,0,1,0,2,7,2018
13,22.6,97,3,0,1,1,2,7,2018
14,23.3,96,3,0,1,0,2,7,2018
15,24.2,93,3,0,1,0,2,7,2018
16,25.2,87,3,0,1,0,2,7,2018
17,25.3,87,3,0,1,0,2,7,2018
18,24.9,87,3,0,1,0,2,7,2018
19,24.1,93,3,0,1,1,2,7,2018
20,23.5,97,3,0,1,1,2,7,2018
21,23.4,98,3,0,1,1,2,7,2018
22,23.4,98,3,0,1,1,2,7,2018
23,23.4,98,3,0,1,1,2,7,2018
0,23.2,98,3,0,1,1,3,7,2018
1,23.1,98,3,0,1,0,3,7,2018
2,23.0,98,3,0,1,0,3,7,2018
3,22.8,98,3,0,1,0,3,7,2018
4,22.7,97,3,0,1,0,3,7,2018
5,22.6,97,3,0,1,0,3,7,2018
6,22.6,95,3,0,1,0,3,7,2018
7,23.5,86,3,0,1,0,3,7,2018
8,24.3,83,3,0,1,0,3,7,2018
9,25.7,76,3,0,1,0,3,7,2018
10,27.6,71,3,0,1,0,3,7,2018
11,29.2,66,3,0,1,0,3,7,2018
12,30.1,64,3,0,1,0,3,7,2018
13,31.2,54,3,0,1,0,3,7,2018
14,31.0,56,3,0,1,0,3,7,2018
15,32.0,54,3,0,1,0,3,7,2018
16,31.3,52,3,0,1,0,3,7,2018
17,32.4,50,3,0,1,0,3,7,2018
18,32.2,57,3,0,1,0,3,7,2018
19,30.4,62,3,0,1,1,3,7,2018
20,28.8,72,3,0,1,0,3,7,2018
21,27.8,72,3,0,1,0,3,7,2018
22,26.9,78,3,0,1,0,3,7,2018
23,26.4,78,3,0,1,0,3,7,2018
0,25.9,79,3,0,1,0,4,7,2018
1,25.4,79,3,0,1,0,4,7,2018
2,25.1,82,3,0,1,0,4,7,2018
3,24.9,83,3,0,1,0,4,7,2018
4,24.7,82,3,0,1,0,4,7,2018
5,24.2,86,3,0,1,0,4,7,2018
6,24.0,84,3,0,1,0,4,7,2018
7,24.6,78,3,0,1,0,4,7,2018
8,26.4,64,3,0,1,0,4,7,2018
9,27.4,68,3,0,1,0,4,7,2018
10,28.5,65,3,0,1,0,4,7,2018
11,30.0,60,3,0,1,0,4,7,2018
12,30.5,58,3,0,1,0,4,7,2018
13,31.0,60,3,0,1,0,4,7,2018
14,31.3,58,3,0,1,0,4,7,2018
15,31.1,57,3,0,1,0,4,7,2018
16,31.6,57,3,0,1,0,4,7,2018
17,31.2,56,3,0,1,0,4,7,2018
18,30.0,60,3,0,1,0,4,7,2018
19,28.2,64,3,0,1,0,4,7,2018
20,27.1,67,3,0,1,0,4,7,2018
21,26.2,70,3,0,1,0,4,7,2018
22,25.1,73,3,0,1,0,4,7,2018
23,24.7,74,3,0,1,0,4,7,2018
0,24.2,77,3,0,1,0,5,7,2018
1,23.9,79,3,0,1,0,5,7,2018
2,23.6,80,3,0,1,0,5,7,2018
3,23.5,81,3,0,1,0,5,7,2018
4,23.5,80,3,0,1,0,5,7,2018
5,23.5,80,3,0,1,0,5,7,2018
6,23.5,80,3,0,1,0,5,7,2018
7,23.5,90,3,0,1,1,5,7,2018
8,23.6,93,3,0,1,0,5,7,2018
9,24.2,84,3,0,1,0,5,7,2018
10,25.6,75,3,0,1,0,5,7,2018
11,26.3,71,3,0,1,0,5,7,2018
12,27.0,68,3,0,1,0,5,7,2018
13,28.1,67,3,0,1,0,5,7,2018
14,28.3,67,3,0,1,0,5,7,2018
15,28.8,66,3,0,1,0,5,7,2018
16,28.2,71,3,0,1,0,5,7,2018
17,27.3,76,3,0,1,0,5,7,2018
18,26.8,71,3,0,1,0,5,7,2018
19,26.7,69,3,0,1,0,5,7,2018
20,25.8,68,3,0,1,0,5,7,2018
21,25.2,67,3,0,1,0,5,7,2018
22,24.4,67,3,0,1,0,5,7,2018
23,23.9,66,3,0,1,0,5,7,2018
0,23.5,65,3,0,1,0,6,7,2018
1,23.1,66,3,0,1,0,6,7,2018
2,22.8,65,3,0,1,0,6,7,2018
3,22.6,66,3,0,1,0,6,7,2018
4,22.6,66,3,0,1,0,6,7,2018
5,22.5,66,3,0,1,0,6,7,2018
6,22.4,65,3,0,1,0,6,7,2018
7,22.6,63,3,0,1,0,6,7,2018
8,23.2,60,3,0,1,0,6,7,2018
9,23.3,61,3,0,1,0,6,7,2018
10,23.7,59,3,0,1,0,6,7,2018
11,23.9,59,3,0,1,0,6,7,2018
12,25.7,57,3,0,1,0,6,7,2018
13,26.2,53,3,0,1,0,6,7,2018
14,27.0,52,3,0,1,0,6,7,2018
15,26.9,51,3,0,1,0,6,7,2018
16,26.6,54,3,0,1,0,6,7,2018
17,26.6,52,3,0,1,0,6,7,2018
18,25.9,52,3,0,1,0,6,7,2018
19,25.0,52,3,0,1,0,6,7,2018
20,23.8,55,3,0,1,0,6,7,2018
21,23.1,54,3,0,1,0,6,7,2018
22,22.5,54,3,0,1,0,6,7,2018
23,22.0,55,3,0,1,0,6,7,2018
0,21.5,56,3,0,1,0,7,7,2018
1,21.1,57,3,0,1,0,7,7,2018
2,20.7,58,3,0,1,0,7,7,2018
3,20.4,59,3,0,1,0,7,7,2018
4,20.0,63,3,0,1,0,7,7,2018
5,19.8,63,3,0,1,0,7,7,2018
6,19.5,61,3,0,1,0,7,7,2018
7,19.6,57,3,0,1,0,7,7,2018
8,21.2,52,3,0,1,0,7,7,2018
9,22.6,51,3,0,1,0,7,7,2018
10,24.0,49,3,0,1,0,7,7,2018
11,25.0,48,3,0,1,0,7,7,2018
12,26.4,47,3,0,1,0,7,7,2018
13,27.5,43,3,0,1,0,7,7,2018
14,28.3,43,3,0,1,0,7,7,2018
15,28.7,42,3,0,1,0,7,7,2018
16,28.9,44,3,0,1,0,7,7,2018
17,28.9,45,3,0,1,0,7,7,2018
18,27.8,48,3,0,1,0,7,7,2018
19,26.1,51,3,0,1,0,7,7,2018
20,24.6,51,3,0,1,0,7,7,2018
21,23.4,52,3,0,1,0,7,7,2018
22,22.6,51,3,0,1,0,7,7,2018
23,21.7,51,3,0,1,0,7,7,2018
0,20.7,51,3,0,1,0,8,7,2018
1,19.9,52,3,0,1,0,8,7,2018
2,19.3,54,3,0,1,0,8,7,2018
3,18.8,56,3,0,1,0,8,7,2018
4,18.4,57,3,0,1,0,8,7,2018
5,18.1,57,3,0,1,0,8,7,2018
6,17.8,58,3,0,1,0,8,7,2018
7,18.2,54,3,0,1,0,8,7,2018
8,19.1,53,3,0,1,0,8,7,2018
9,20.8,51,3,0,1,0,8,7,2018
10,22.5,48,3,0,1,0,8,7,2018
11,23.8,47,3,0,1,0,8,7,2018
12,25.0,46,3,0,1,0,8,7,2018
13,26.1,45,3,0,1,0,8,7,2018
14,27.1,41,3,0,1,0,8,7,2018
15,27.6,37,3,0,1,0,8,7,2018
16,27.9,39,3,0,1,0,8,7,2018
17,27.4,44,3,0,1,0,8,7,2018
18,26.7,48,3,0,1,0,8,7,2018
19,26.3,51,3,0,1,0,8,7,2018
20,25.7,53,3,0,1,0,8,7,2018
21,25.3,55,3,0,1,0,8,7,2018
22,25.0,57,3,0,1,0,8,7,2018
23,24.6,60,3,0,1,0,8,7,2018
0,24.2,61,3,0,1,0,9,7,2018
1,23.7,64,3,0,1,0,9,7,2018
